num_age,num_annual_income,num_contract_tenure_years,num_years_with_license,num_vehicle_age,num_annual_mileage,num_previous_claims_count,num_late_payments_count,num_credit_score,num_household_size,num_insured_value,num_monthly_premium,cat_region,cat_vehicle_type,cat_fuel_type,cat_coverage_level,cat_payment_frequency,cat_home_ownership,cat_profession_segment,cat_prior_fraud_flag,text_feature,target,num_irrelevant_0,num_irrelevant_1,num_irrelevant_2,num_irrelevant_3,num_irrelevant_4,num_duplicate_0,num_duplicate_1,num_constant_0,num_collinear_0,num_collinear_1,num_collinear_2
70.0,28323.009064488797,4.0,45.0,,19056.66505674243,1.0,1.0,446.07747873287695,5.0,8541.112836841981,,rural,citadine,electrique,tiers_plus,mensuel,proprietaire,,non,"Les informations disponibles sont compatibles avec une analyse automatisée. L'ancienneté du contrat peut être qualifiée de intermédiaire. Le véhicule couvert est de type citadine. Les informations contractuelles sont cohérentes avec la demande en cours. Le dossier de souscription est associé à un canal web. Le dossier a fait l'objet d'une revue selon le processus standard. Mots-clés dossier : token_57, token_52, token_15. Les informations contractuelles sont cohérentes avec la demande en cours.",1,,0.47813673809339424,,-0.08108594062106819,-1.879748327380809,69.9987706815515,28323.00877863012,1.0,65.89744235169306,24330.61316061281,4.335363565694697
25.0,,5.0,,6.0,13854.510080712422,0.0,0.0,547.1190418784322,5.0,27761.2228822388,42.56154496114078,periurbain,suv,hybride,tiers,trimestriel,locataire,cadre,non,"L'ancienneté contractuelle contribue à un profil plutôt maîtrisé. Mots-clés dossier : indemnisation, token_29, token_28. Le client présente un comportement de paiement régulier. La fiche client a été révisée lors du dernier contrôle qualité. Le dossier a fait l'objet d'une revue selon le processus standard. Le niveau de garantie demandé correspond à une formule tiers.",0,0.6573104272532281,1.0608018970707644,-1.273281564682485,,-0.8950709382999127,25.001039767008393,50259.72858507984,2.0256788290016545,21.442072203804035,,5.281163344935002
78.0,24776.561657380247,6.0,60.0,14.0,17546.366413817297,1.0,0.0,,4.0,36247.1700082466,71.84423279780542,periurbain,berline,hybride,tiers_plus,,locataire,,,"Le dossier a fait l'objet d'une revue selon le processus standard. Le véhicule assuré présente une ancienneté élevée. Le gestionnaire a intégré les mises à jour du profil assuré. Le client réside principalement en zone periurbain. Les informations disponibles sont compatibles avec une analyse automatisée. Le dossier de souscription est associé à un canal web. Mots-clés dossier : sévérité, retard, token_71.",0,-0.2210949907836394,0.279572654029454,-2.044368106506545,-0.4150589495666851,1.250528243537123,77.99928076588279,,1.0,69.04160546274429,24065.341227971374,5.796092540001072
41.0,,,20.0,17.0,,0.0,0.0,695.3811350316785,5.0,29835.20492061224,,,suv,hybride,tous_risques,mensuel,proprietaire,,,,0,0.5770445769654812,-3.09149425906679,1.3370169895610189,2.5173649839579846,,40.999576727788885,21383.58327147903,1.0,35.351972855797314,23176.032622396502,
60.0,44870.350586797445,6.0,33.0,17.0,12971.356296406882,,2.0,701.6283483026533,1.0,37025.034062967956,45.632612455591,rural,citadine,,tiers,,,etudiant,non,"Les informations contractuelles sont cohérentes avec la demande en cours. Mots-clés dossier : token_65, paiement, non_responsable. Les informations contractuelles sont cohérentes avec la demande en cours. Les éléments déclaratifs ont été consolidés dans le dossier. Le kilométrage annuel déclaré est modéré. Les éléments déclaratifs ont été consolidés dans le dossier. La fiche client a été révisée lors du dernier contrôle qualité.",0,0.21038713522335115,0.26608177780717274,-0.667994907855408,-0.844857071631261,,59.99974598879039,,,54.35363420823774,,4.857638387309778
27.0,44368.06679042999,24.0,9.0,16.0,15037.923371745268,0.0,1.0,443.50902794498825,3.0,24124.853033323438,92.74946093351791,urbain,citadine,essence,tiers,,locataire,retraite,non,"L'historique de sinistres est décrit comme sans antécédent récent. Le niveau de garantie demandé correspond à une formule tiers. Mots-clés dossier : token_50, garantie, token_62. La fiche client a été révisée lors du dernier contrôle qualité. Les informations disponibles sont compatibles avec une analyse automatisée.",0,,-0.40458366835865694,0.45302761219455073,,-0.8328607021867919,27.000945157930445,44368.067027745215,1.0,,38841.68073100564,21.981129097922572
,,15.0,16.0,9.0,12614.515402942492,1.0,0.0,545.6552543296716,3.0,,48.22890140303983,urbain,berline,essence,tiers,mensuel,proprietaire,cadre,non,"Le niveau de garantie demandé correspond à une formule tiers. Le dossier ne montre pas de fréquence élevée de sinistres. Aucun élément majeur de vigilance n'est identifié à ce stade. Le véhicule couvert est de type berline. Mots-clés dossier : souscription, token_67, analyse. Le gestionnaire a intégré les mises à jour du profil assuré.",0,,0.4307970440846942,-1.6191265974954578,0.546429532555422,-0.002757441655442044,42.00053346301332,46184.793405896446,1.0,37.5959462680997,,15.299296832612058
24.0,22412.51134123699,,0.0,,,1.0,1.0,622.1969470431935,3.0,9330.293889427643,15.849344923898322,periurbain,citadine,,tiers,mensuel,proprietaire,cadre,,"Les éléments déclaratifs ont été consolidés dans le dossier. Mots-clés dossier : non_responsable, token_44, token_21. La fiche client a été révisée lors du dernier contrôle qualité. Le type de contrat principal ressort comme auto. Les informations contractuelles sont cohérentes avec la demande en cours.",1,,,-2.003640445208139,-0.29152442438854004,-1.663362751468372,,,1.0,20.28352895059274,20288.495123176563,20.737183037083486
53.0,40811.79524819724,,27.0,,24858.066091268498,,0.0,,3.0,,82.0387444557767,periurbain,utilitaire,,tiers_plus,annuel,locataire,cadre,,"Le gestionnaire a intégré les mises à jour du profil assuré. Mots-clés dossier : incident, token_23, habitation. Le véhicule couvert est de type utilitaire. L'historique de sinistres est décrit comme répété. La fiche client a été révisée lors du dernier contrôle qualité.",1,,,0.6059168179932144,-0.11867709762616642,-1.011371049809725,53.000351613625554,40811.79517490828,1.0,49.007469947930275,38145.67537129389,3.867663678773625
85.0,50644.75525623045,17.0,57.0,,22398.59829252911,0.0,0.0,678.1680467998327,5.0,21220.180515363914,,,,,tiers_plus,mensuel,proprietaire,retraite,non,"Le kilométrage annuel déclaré est élevé. Le dossier de souscription est associé à un canal web. Les éléments déclaratifs ont été consolidés dans le dossier. Le niveau de paiement observé est régulier. Mots-clés dossier : token_34, token_31, token_14. Les informations contractuelles sont cohérentes avec la demande en cours. Le type de contrat principal ressort comme auto. Les éléments déclaratifs ont été consolidés dans le dossier.",0,-0.17400765748638747,-0.6524851490518089,1.230947351175023,,2.5569820493226674,84.9998497878081,50644.75700993319,1.0,75.11848592710025,42324.31241344555,15.532798545895146
33.0,28322.696535744744,9.0,15.0,15.0,20445.995686462295,,2.0,,4.0,25179.548257429327,,urbain,citadine,essence,tiers,mensuel,,employe,non,"Le contexte socioprofessionnel est associé à la catégorie employe. Le niveau de risque estimé est supérieur au standard de souscription. Les éléments déclaratifs ont été consolidés dans le dossier. Mots-clés dossier : token_7, token_66, token_78. Le niveau de risque estimé est supérieur au standard de souscription. Le kilométrage annuel déclaré est élevé.",1,-0.28303613549114387,-0.2071996511873189,-1.5352764358778315,-0.5938827563728053,-0.1657035221795922,,28322.69575697767,,29.94052397888847,27216.24536400144,7.50189437583128
36.0,31709.786389489294,,,17.0,23421.44111856629,1.0,0.0,749.623340267837,2.0,,45.18447423370718,rural,utilitaire,hybride,tiers,mensuel,proprietaire,,,"Mots-clés dossier : professionnel, token_14, responsable. L'historique de sinistres est décrit comme ponctuel. Les informations contractuelles sont cohérentes avec la demande en cours. Les informations disponibles sont compatibles avec une analyse automatisée. Les éléments déclaratifs ont été consolidés dans le dossier. Le type de contrat principal ressort comme auto. Le niveau de garantie demandé correspond à une formule tiers. Le gestionnaire a intégré les mises à jour du profil assuré.",1,0.3607503233547136,0.3019518707245876,0.4137441399405131,1.3241173119238898,,35.9987292804358,31709.78467623187,1.0,35.27834985865148,27257.574101318765,2.5326523983652502
70.0,68689.21244629416,25.0,48.0,9.0,5759.67347164425,0.0,,638.2358454127091,1.0,15275.801926163302,,urbain,,,tiers,trimestriel,,cadre,non,"Aucun élément majeur de vigilance n'est identifié à ce stade. Les informations contractuelles sont cohérentes avec la demande en cours. Mots-clés dossier : token_56, trajet, token_0. Les éléments déclaratifs ont été consolidés dans le dossier. Le contexte socioprofessionnel est associé à la catégorie cadre. Le dossier de souscription est associé à un canal web. Le client présente un comportement de paiement régulier.",0,-0.4264676181618047,-1.1900243992462358,-0.08331535745092333,0.04962079960567816,0.1525972502448059,69.99959858177078,31232.7364334641,,63.952223155145056,27011.236150221805,21.201532476847994
,,88.05914658214968,4.0,,,0.0,0.0,752.5857090463909,4.0,,42.61796519365424,,citadine,essence,tiers_plus,mensuel,locataire,retraite,non,"Aucun élément majeur de vigilance n'est identifié à ce stade. Le profil de conduite est rapproché d'un usage classique. Le kilométrage annuel déclaré est modéré. Le profil de conduite est rapproché d'un usage classique. Mots-clés dossier : token_51, gestionnaire, token_15. Le dossier ne montre pas de fréquence élevée de sinistres. Le kilométrage annuel déclaré est modéré. Le niveau de paiement observé est régulier.",0,0.8113801510848285,-0.601423597757866,1.4846443341220816,0.19008662232624252,-1.4315291526726006,29.999432404908827,60307.493894726475,,90.62465543634454,55751.86543331931,20.873340022046648
29.0,,3.0,8.0,13.0,19347.90657579326,0.0,0.0,,1.0,29569.571466959405,44.744083810670894,urbain,citadine,hybride,tous_risques,,proprietaire,sans_emploi,non,,0,-1.273567503875663,,-1.6295292628166653,-0.22318975409338937,1.0295316656045375,,,1.0,24.009936692792312,,3.1010649206025325
101.65299985311815,14550.88212025405,21.0,5.0,8.0,34753.32712835547,1.0,0.0,439.92583388229,1.0,2039.461766763363,29.539848551682923,urbain,utilitaire,diesel,tiers_plus,mensuel,locataire,,non,"Mots-clés dossier : token_29, token_77, token_49. Le véhicule couvert est de type utilitaire. Le dossier a fait l'objet d'une revue selon le processus standard. Le dossier a fait l'objet d'une revue selon le processus standard. L'ancienneté du contrat peut être qualifiée de ancienne. Le niveau de paiement observé est régulier. Le gestionnaire a intégré les mises à jour du profil assuré.",0,1.227302048396495,,0.03611146572956851,,,31.998862451016894,14550.882953949247,,,9640.34394903712,19.418060274255367
57.0,11667.975766187832,16.0,29.0,,13683.762794108492,0.0,0.0,870.3691173992637,1.0,8959.29094248212,,rural,utilitaire,diesel,tiers,trimestriel,locataire,cadre,non,"Le profil de conduite est rapproché d'un usage classique. Le véhicule assuré présente une ancienneté élevée. Mots-clés dossier : sévérité, token_27, ancienneté. Les informations disponibles sont compatibles avec une analyse automatisée. Le dossier ne montre pas de fréquence élevée de sinistres. Le profil de conduite est rapproché d'un usage classique. L'ancienneté contractuelle contribue à un profil plutôt maîtrisé.",0,0.1650961310881773,0.2701916431114963,-0.6602869541441557,-0.3585177417175161,0.6929219530630969,56.99998583474574,11667.975211989653,,51.90159486911637,10834.137116171341,14.658908709580599
52.0,46401.77135220019,24.0,73.63375584387641,10.0,3905.5362461384248,0.0,1.0,,6.0,13289.895027819555,,urbain,citadine,hybride,tiers_plus,annuel,proprietaire,retraite,non,"Le dossier de souscription est associé à un canal web. Les informations contractuelles sont cohérentes avec la demande en cours. L'ancienneté contractuelle contribue à un profil plutôt maîtrisé. L'historique de sinistres est décrit comme sans antécédent récent. Le profil semble stable au regard de l'historique disponible. Le véhicule couvert est de type citadine. Le dossier a fait l'objet d'une revue selon le processus standard. Mots-clés dossier : token_57, stabilité, token_38.",0,0.4536261048233783,1.6130042976484595,-0.24316069117239583,-0.4295528604349397,-0.6490349492401761,52.001476617309635,46401.77203993198,1.0,44.24362649487028,43599.30808070034,21.73426363915223
54.0,32590.350513777772,5.0,28.0,10.0,25883.823680554713,,0.0,714.2942635501802,2.0,,37.83965931184275,urbain,utilitaire,,tiers,trimestriel,proprietaire,employe,,,0,0.3101139276065115,-0.8065155875257549,-0.09828028529098709,0.14372107274826948,1.0683622782510624,54.00023823958281,32590.34983268968,1.0,49.501761743070006,,3.9939610556051175
19.0,44521.15960981918,16.0,0.0,18.0,15940.866677416889,0.0,0.0,715.3309736268124,,21475.57300601647,81.54691106233233,urbain,citadine,essence,tous_risques,annuel,proprietaire,cadre,non,"Le niveau de garantie demandé correspond à une formule tous_risques. La fiche client a été révisée lors du dernier contrôle qualité. L'ancienneté du contrat peut être qualifiée de ancienne. Le gestionnaire a intégré les mises à jour du profil assuré. Le dossier a fait l'objet d'une revue selon le processus standard. Mots-clés dossier : token_30, token_4, token_73.",0,,1.3752317685161608,0.9681614016502649,0.6079606646954478,0.7406465597712051,18.99999724917838,44521.15883610548,1.0,17.710411340724637,41762.749980127905,14.568236228800398
63.0,40251.12690369563,10.0,43.0,1.0,,,1.0,643.8285230161616,3.0,15726.24122938062,,urbain,citadine,,tiers_plus,annuel,locataire,employe,,,0,-2.1445599968853264,0.8225341700249383,0.19974510259009037,-3.765410360750918,-1.4426209320325403,63.000153100865376,,1.0,58.54736953286516,37062.489898903186,8.635683050867549
39.0,52153.614013148035,3.0,,,22308.496423578104,,0.0,584.8006186338874,,24938.73836006143,15.144923096700225,urbain,berline,essence,tous_risques,annuel,proprietaire,retraite,non,"Le type de contrat principal ressort comme auto. Le dossier a fait l'objet d'une revue selon le processus standard. Le dossier a fait l'objet d'une revue selon le processus standard. Le niveau de paiement observé est régulier. Mots-clés dossier : token_74, token_19, token_54. Le contexte socioprofessionnel est associé à la catégorie retraite. Les éléments déclaratifs ont été consolidés dans le dossier.",0,1.0018672963137327,-0.15775482469152877,-0.3759234852986284,1.8642798165024907,0.7239342838089972,,52153.614948211,,32.68668098382758,,2.5527468036637884
,9988.559633538935,2.0,44.0,15.0,9978.107934931413,0.0,0.0,505.87848675890905,,,44.52227395353392,rural,,,,trimestriel,,cadre,non,"Les informations contractuelles sont cohérentes avec la demande en cours. Le profil de conduite est rapproché d'un usage classique. Le dossier de souscription est associé à un canal web. Mots-clés dossier : token_19, token_66, token_4. Le contexte socioprofessionnel est associé à la catégorie cadre. Le contexte socioprofessionnel est associé à la catégorie cadre. L'ancienneté du contrat peut être qualifiée de intermédiaire. La fiche client a été révisée lors du dernier contrôle qualité.",0,1.3439915386540409,0.12167034014912598,,,-0.5487958035097685,69.00018047539497,,,,9592.871062517472,
